name,jurisdiction,jurisdictionType,entityType,status,statusDescription,birthyear,birthmonth,birthday,deathyear,deathmonth,deathday,zipcode
J.K. SHIPPING PTY. LTD.,AUSTRALIA,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,03,2011,10,26,10036
VARDHMAN SHIPPING APS,DENMARK,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,03,2011,10,26,10005
PEACE BLOSSOM SHIPPING S.A.,PANAMA,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,03,2011,10,26,10005
ZHENGHE SHIPPING S.A.,PANAMA,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,03,2011,10,26,10005
METCHART HONGKONG LIMITED,HONG KONG,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,03,2011,10,26,10036
CABOT SHIPPING LIMITED,UNITED KINGDOM,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,04,2011,10,26,10036
J.B. UGLAND INVESTMENTS AS,NORWAY,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,04,2010,08,13,10019
MICRON SHIPPING LIMITED,UNITED KINGDOM,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,05,2011,10,26,10036
EVER CHINA INVESTMENTS LIMITED,BRITISH VIRGIN ISLANDS,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,05,2012,03,15,10170
PLAZASTYLE CORPORATION,JAPAN,world,FOREIGN BUSINESS CORPORATION,INACTIVE,TERMINATION,2009,02,05,2010,06,16,10022
BOCIMAR HONG KONG LIMITED,HONG KONG,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,05,2010,08,18,10019
TRANS SEA TRANSPORT N.V.,NETHERLANDS ANTILLES,world,FOREIGN BUSINESS CORPORATION,ACTIVE,NONE,2009,02,05,NONE,NONE,NONE,10170
FRISIAN FORTUNE SHIPPING COMPANY N.V.,NETHERLANDS ANTILLES,world,FOREIGN BUSINESS CORPORATION,ACTIVE,NONE,2009,02,06,NONE,NONE,NONE,10170
AG MORTGAGE VALUE PARTNERS MASTER FUND L.P.,CAYMAN ISLANDS,world,FOREIGN LIMITED PARTNERSHIP,ACTIVE,NONE,2009,02,06,NONE,NONE,NONE,10167
TRANSGRAIN SHIPPING (SINGAPORE) PTE. LTD.,SINGAPORE,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,06,2011,10,26,10036
ATLANTIC BULK CARRIERS MANAGEMENT LTD.,MARSHALL ISLANDS,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,09,2010,06,21,10004
HUMBABAS GRAIN LIMITED,SEYCHELLES,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,09,2011,10,26,10011
PARAKOU SHIPMANAGEMENT PTE. LTD.,SINGAPORE,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,09,2010,09,09,10174
DELPHIS HK LIMITED,HONG KONG,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,09,2010,07,12,10019
SMARTEBOOK.COM. CO. LTD.,JAPAN,world,FOREIGN BUSINESS CORPORATION,ACTIVE,NONE,2009,02,09,NONE,NONE,NONE,10177
CAPITAL MARKET SERVICES UK LTD.,UNITED KINGDOM,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,09,2011,10,26,10118
PARAKOU SHIPPING LIMITED,HONG KONG,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,10,2010,09,08,10174
PARAKOU DEVELOPMENT LIMITED,HONG KONG,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,10,2010,11,02,10174
PARAKOU AIRCARGO LIMITED,HONG KONG,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,10,2010,09,08,10174
DAEWOO GTL INC.,"KOREA,SOUTH",world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,10,2011,10,26,10011
NEW YORK CITY DOG WALKERS LLC,CANADA,world,FOREIGN LIMITED LIABILITY COMPANY,ACTIVE,NONE,2009,02,11,NONE,NONE,NONE,10025
SHANGHAI CHANGHANG SHIPPING CO. LIMITED,CHINA,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,11,2011,10,26,10011
TEAM LINES DEUTSCHLAND GMBH & CO. KG,GERMANY,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,11,2010,07,12,10019
NIDERA (SUISSE) S.A.,SWITZERLAND,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,11,2011,10,26,10036
KUNLUN SHIPPING COMPANY LIMITED,HONG KONG,world,FOREIGN BUSINESS CORPORATION,ACTIVE,NONE,2009,02,11,NONE,NONE,NONE,10279
PARAKOU (HOLDINGS) LIMITED,HONG KONG,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,11,2010,09,08,10174
CARBOEX SA,SPAIN,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,11,2012,08,21,10022
COMPANIA SUD AMERICANA DE VAPORES S.A.,CHILE,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,11,2011,10,26,10036
NORASIA CONTAINER LINES LIMITED,MALTA,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,11,2011,10,26,10036
NEW CHOICE INVESTMENT LIMITED,HONG KONG,world,FOREIGN BUSINESS CORPORATION,ACTIVE,NONE,2009,02,12,NONE,NONE,NONE,10036
BHATIA INTERNATIONAL LIMITED,INDIA,world,FOREIGN LIMITED LIABILITY COMPANY,INACTIVE,SURRENDER OF AUTHORITY,2009,02,12,2010,08,11,10170
AXON COMMUNICATIONS GP INC.,CANADA,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,12,2011,10,26,10011
PARAKOU MARITIME INC.,LIBERIA,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,12,2010,09,08,10174
PARAKOU (INTERNATIONAL) LIMITED,BRITISH VIRGIN ISLANDS,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,12,2010,09,16,10174
INTERMARINE SHIPPING CO. LTD.,BRITISH VIRGIN ISLANDS,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,12,2011,10,26,10011
DELPHIS,BELGIUM,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,13,2010,07,12,10019
KUNLUN HOLDING COMPANY LTD.,BOLIVIA,world,FOREIGN BUSINESS CORPORATION,ACTIVE,NONE,2009,02,13,NONE,NONE,NONE,10279
NORNA SHIPPING CORP. (S.A.E.),EGYPT,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,13,2011,10,26,10016
LOUIS DREYFUS ARMATEURS,FRANCE,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,13,2011,03,22,10174
PARAKOU SHIPPING LIMITED,LIBERIA,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,13,2010,10,12,10174
BAUCHE ENERGY SA,SWITZERLAND,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,17,2011,10,26,10281
CETRAGPA,FRANCE,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,17,2011,02,25,10174
FMG INTERNATIONAL PTE. LIMITED,SINGAPORE,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,17,2011,01,10,10174
ORIENT EXPRESS LINES FZCO,UNITED ARAB EMIRATES,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,17,2010,02,24,10279
ISKENDERUN DEMIR VE CELIK ANONIM SIRKETI,TURKEY,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,17,2010,02,23,10174
EREGLI DEMIR VE CELIK FABRIKALARI T.A.S.,TURKEY,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,17,2010,02,23,10174
NINTY S.P.A.,ITALY,world,FOREIGN BUSINESS CORPORATION,ACTIVE,NONE,2009,02,18,NONE,NONE,NONE,10022
JSW STEEL LIMITED,INDIA,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,18,2010,06,11,10004
HEBEI TIGER SHIPPING COMPANY LIMITED,HONG KONG,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,18,2010,02,16,10038
TRANS PACIFIC CARRIERS SINGAPORE PTE. LTD.,SINGAPORE,world,FOREIGN BUSINESS CORPORATION,ACTIVE,NONE,2009,02,19,NONE,NONE,NONE,10005
YANGTZE NAVIGATION (HONG KONG) CO. LIMITED,HONG KONG,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,19,2011,10,26,10011
HEBEI STAR SHIPPING COMPANY LIMITED,HONG KONG,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,19,2010,02,10,10038
SAMSUN LOGIX HELLAS LTD.,MARSHALL ISLANDS,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,19,2010,12,03,10005
E-CONSULTANCY.COM LIMITED,UNITED KINGDOM,world,FOREIGN LIMITED LIABILITY COMPANY,ACTIVE,NONE,2009,02,20,NONE,NONE,NONE,10003
ANTARES TRANSPORT GMBH,GERMANY,world,FOREIGN LIMITED LIABILITY COMPANY,ACTIVE,NONE,2009,02,23,NONE,NONE,NONE,10011
LEADARROW S.A.,PANAMA,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,24,2011,10,26,10036
MIDOCEAN CREDIT OPPORTUNITY OFFSHORE FUND LTD.,CAYMAN ISLANDS,world,FOREIGN BUSINESS CORPORATION,ACTIVE,NONE,2009,02,24,NONE,NONE,NONE,10022
CARBOFER GLOBAL TRANSPORT SA,SWITZERLAND,world,FOREIGN BUSINESS CORPORATION,ACTIVE,NONE,2009,02,24,NONE,NONE,NONE,10011
ULTRAMAR CREDIT HOLDINGS LTD.,CAYMAN ISLANDS,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,24,2011,10,26,10022
MIDOCEAN CREDIT OPPORTUNITY OFFSHORE INTERMEDIATE FUND L.P.,CAYMAN ISLANDS,world,FOREIGN LIMITED PARTNERSHIP,ACTIVE,NONE,2009,02,24,NONE,NONE,NONE,10022
MIDOCEAN CREDIT OPPORTUNITY MASTER FUND L.P.,CAYMAN ISLANDS,world,FOREIGN LIMITED PARTNERSHIP,ACTIVE,NONE,2009,02,24,NONE,NONE,NONE,10022
CARBOFER GENERAL TRADING SA,SWITZERLAND,world,FOREIGN BUSINESS CORPORATION,ACTIVE,NONE,2009,02,25,NONE,NONE,NONE,10011
AV SHIPPING PTE. LTD.,SINGAPORE,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,25,2011,08,12,10118
HEADWAY SHIPPING LIMITED,HONG KONG,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,26,2011,10,26,10011
AXON COMMUNICATIONS L.P.,CANADA,world,FOREIGN LIMITED PARTNERSHIP,ACTIVE,NONE,2009,02,26,NONE,NONE,NONE,10011
PARAKOU INVESTMENT HOLDINGS PTE LTD,SINGAPORE,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,26,2010,09,08,10174
AFRICAN MARINE SERVICES INC.,LIBERIA,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,26,2011,10,26,10011
ENERGY SHIPPING S.P.A.,ITALY,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,27,2011,10,26,10005
ENERGY COAL S.P.A.,ITALY,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,02,27,2011,10,26,10005
LIDYA DENIZCILIK VE NAKLIYAT ANONIM SIRKETI,TURKEY,world,FOREIGN LIMITED LIABILITY COMPANY,ACTIVE,NONE,2009,02,27,NONE,NONE,NONE,10005
MARVEL DANISMANLIK VE DENIZCILIK ANONIM SIRKETI,TURKEY,world,FOREIGN LIMITED LIABILITY COMPANY,ACTIVE,NONE,2009,02,27,NONE,NONE,NONE,10005
TOLGAM ULUSLARARASI DENIZCILIK ISLETMECILIK VE TASIMACILIK LIMITED SIRKETI,TURKEY,world,FOREIGN LIMITED LIABILITY COMPANY,ACTIVE,NONE,2009,02,27,NONE,NONE,NONE,10005
PINA DENIZCILIK VE NAKLIYAT ANONIM SIRKETI,TURKEY,world,FOREIGN LIMITED LIABILITY COMPANY,ACTIVE,NONE,2009,02,27,NONE,NONE,NONE,10005
HAVI TRADING & SHIPPING LIMITED,UNITED KINGDOM,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,02,27,2012,02,08,10118
KARDEN DENIZCILIK ITHALAT VE IHRACAT TICARET ANONIM SIRKETI,TURKEY,world,FOREIGN LIMITED LIABILITY COMPANY,ACTIVE,NONE,2009,02,27,NONE,NONE,NONE,10005
PROTRANSER INTERNATIONAL LOGISTICS CO. LIMITED,CHINA,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,02,2012,01,25,10011
FIS HANSE SCHIFFAHRT GMBH & CO. KG,GERMANY,world,FOREIGN BUSINESS CORPORATION,ACTIVE,NONE,2009,03,02,NONE,NONE,NONE,10016
CHINA HYDROELECTRIC CORPORATION,CAYMAN ISLANDS,world,FOREIGN BUSINESS CORPORATION,ACTIVE,NONE,2009,03,02,NONE,NONE,NONE,10170
FORSTON SHIPPING CORP.,BRITISH VIRGIN ISLANDS,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,03,2012,01,25,10011
GOSTERWOOD WORLD INC.,BRITISH VIRGIN ISLANDS,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,03,2012,01,25,10011
PACIFIC ARK INTL MARITIME LIMITED,HONG KONG,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,04,2012,01,25,10006
STRAITS SHIPPING 2 CORPORATION,MARSHALL ISLANDS,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,04,2010,10,22,10004
NAVIG8 EUROPE LIMITED,UNITED KINGDOM,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,04,2010,10,26,10004
NAVIG8 PTE. LTD.,SINGAPORE,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,04,2010,09,22,10004
NAVIG8 STEALTH II CORPORATION,MARSHALL ISLANDS,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,04,2010,10,28,10004
NAVIG8 POOL INC,MARSHALL ISLANDS,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,04,2010,12,13,10004
V8 POOL INC,MARSHALL ISLANDS,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,04,2010,12,13,10004
HERAKLEITOS 3050 CORPORATION,MARSHALL ISLANDS,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,04,2010,09,21,10004
NAVIG8 STEALTH CORPORATION,MARSHALL ISLANDS,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,04,2010,12,13,10004
STRAITS SHIPPING 1 CORPORATION,MARSHALL ISLANDS,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,04,2010,10,26,10004
NAVIG8 FIDELITY CORPORATION,MARSHALL ISLANDS,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,04,2010,12,13,10004
JSW PANAMA HOLDINGS CORP.,PANAMA,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,04,2010,06,10,10004
GRAND BULK SHIPPING LIMITED,HONG KONG,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,05,2011,05,20,10174
LCP VII (OFFSHORE) L.P.,CAYMAN ISLANDS,world,FOREIGN LIMITED PARTNERSHIP,ACTIVE,NONE,2009,03,06,NONE,NONE,NONE,10065
DOUBLE H COMMUNICATIONS INC.,CANADA,world,FOREIGN BUSINESS CORPORATION,ACTIVE,NONE,2009,03,06,NONE,NONE,NONE,10021
DAEBO INTERNATIONAL SHIPPING CO. LTD.,"KOREA,SOUTH",world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,06,2011,01,26,10281
NAVIG8 FAITH CORPORATION,MARSHALL ISLANDS,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,06,2010,05,10,10004
KRISAX HOLDING A/S,DENMARK,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,09,2012,01,25,10005
HOLGER KRISTIANSENS EFTF. A/S,DENMARK,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,09,2012,01,25,10005
J. MARR (SEAFOODS) LIMITED,UNITED KINGDOM,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,10,2010,07,29,10005
TSAVLIRIS SALVAGE (INTERNATIONAL) LIMITED,CYPRUS,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,10,2012,01,25,10036
BELGISCHE SCHEEPVAARTMAATSCHAPPIJ-COMPAGNIE MARITIME BELGE,BELGIUM,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,10,2010,08,19,10019
WEST ASIA MARITIME OVERSEAS PRIVATE LIMITED,SINGAPORE,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,10,2010,07,20,10005
SONGWON ENTERPRISE CO. LTD.,"KOREA,SOUTH",world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,10,2012,01,25,10005
FARNELL WORLD INC.,BRITISH VIRGIN ISLANDS,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,10,2012,01,25,10011
COOLSHIPS UK LIMITED,UNITED KINGDOM,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,10,2010,07,23,10005
STAMFORD NAVIGATION INC.,LIBERIA,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,10,2010,07,20,10017
ADVANCED LIQUID FEEDS LLP,UNITED KINGDOM,world,FOREIGN LIMITED LIABILITY COMPANY,INACTIVE,SURRENDER OF AUTHORITY,2009,03,10,2013,04,23,10016
HINOBER 88 S.L.,SPAIN,world,FOREIGN LIMITED LIABILITY COMPANY,ACTIVE,NONE,2009,03,11,NONE,NONE,NONE,10006
ANIK INDUSTRIES LIMITED,INDIA,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,11,2011,07,25,10018
HWA SHIPPING CO. LIMITED,HONG KONG,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,11,2012,01,25,10011
REPRAP RESEARCH FOUNDATION,INDONESIA,world,FOREIGN NOT-FOR-PROFIT CORPORATION,ACTIVE,NONE,2009,03,12,NONE,NONE,NONE,10003
MORELLI GROUP S.R.L.,ITALY,world,FOREIGN LIMITED LIABILITY COMPANY,ACTIVE,NONE,2009,03,12,NONE,NONE,NONE,10019
AAVANTI SHIPPING AND CHARTERING LIMITED,HONG KONG,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,12,2011,11,02,10018
LIND SHIPPING AS,NORWAY,world,FOREIGN LIMITED LIABILITY COMPANY,INACTIVE,SURRENDER OF AUTHORITY,2009,03,12,2010,03,15,10020
LIND-STONESHIP AS,NORWAY,world,FOREIGN LIMITED LIABILITY COMPANY,INACTIVE,SURRENDER OF AUTHORITY,2009,03,12,2010,03,15,10020
HASTSHIPPING AS,NORWAY,world,FOREIGN LIMITED LIABILITY COMPANY,INACTIVE,SURRENDER OF AUTHORITY,2009,03,12,2010,03,15,10020
CROSSWISE HOLDINGS LTD,BRITISH VIRGIN ISLANDS,world,FOREIGN BUSINESS CORPORATION,ACTIVE,NONE,2009,03,12,NONE,NONE,NONE,11201
SAMMOK SHIPPING CO. LTD.,"KOREA,SOUTH",world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,16,2012,01,25,10011
MIRANDA ROSE LIMITED,UNITED KINGDOM,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,16,2012,01,25,10118
JORDAN NATIONAL LINES FOR SHIP OPERATION LTD. CO.,JORDAN,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,17,2012,01,25,10036
TRAMP MARITIME ENTERPRISES LTD.,LIBERIA,world,FOREIGN BUSINESS CORPORATION,ACTIVE,NONE,2009,03,17,NONE,NONE,NONE,10036
PRAMCO CV9 CAYMAN CORP.,CAYMAN ISLANDS,world,FOREIGN BUSINESS CORPORATION,ACTIVE,NONE,2009,03,18,NONE,NONE,NONE,10011
KRISAX SHIPPING APS,DENMARK,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,18,2012,01,25,10005
BRITISH MARINE (ASIA) PTE LIMITED,SINGAPORE,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,19,2012,01,25,10118
BRITISH MARINE PLC,UNITED KINGDOM,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,19,2012,01,25,10118
PENTARCH FOREST PRODUCTS PTY LTD,AUSTRALIA,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,19,2012,01,25,10036
NIDERA S.A.,ARGENTINA,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,19,2012,01,25,10036
TRANSCLEAR S.A.,SWITZERLAND,world,FOREIGN BUSINESS CORPORATION,ACTIVE,NONE,2009,03,20,NONE,NONE,NONE,10011
CINTUBE INTERNATIONAL LTD.,CANADA,world,FOREIGN BUSINESS CORPORATION,ACTIVE,NONE,2009,03,20,NONE,NONE,NONE,10011
QATAR STEEL COMPANY,QATAR,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,20,2010,04,16,10174
HERNING SHIPPING A/S,DENMARK,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,20,2011,10,18,10174
HERNING CHARTERING A/S,DENMARK,world,FOREIGN BUSINESS CORPORATION,INACTIVE,SURRENDER OF AUTHORITY,2009,03,20,2011,10,19,10174
THE OCEANIC PETROLEUM SOURCE PTE LTD.,SINGAPORE,world,FOREIGN BUSINESS CORPORATION,ACTIVE,NONE,2009,03,23,NONE,NONE,NONE,10016
JINYANG SHIPPING CO. LTD.,"KOREA,SOUTH",world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,23,2012,01,25,10001
TATA NYK SHIPPING PTE. LTD.,SINGAPORE,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,23,2012,01,25,10006
YAYLA DENIZCILIK VE TASIMACILIK TICARET ANONIM SIRKETI,TURKEY,world,FOREIGN LIMITED LIABILITY COMPANY,ACTIVE,NONE,2009,03,23,NONE,NONE,NONE,10005
GENERAL NICE RESOURCES (HONG KONG) LIMITED,HONG KONG,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,24,2012,01,25,10036
MARLOG-LBG LOGISTICS GMBH,GERMANY,world,FOREIGN BUSINESS CORPORATION,INACTIVE,DISSOLUTION BY PROCLAMATION / ANNULMENT OF AUTHORITY,2009,03,25,2012,01,25,10006
