name,jurisdiction,jurisdictionType,entityType,status,birthyear,zipcode
PRATT & ASSOCIATES INC,GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90010
"TOYOSHIMA INTERNATIONAL (SHANGHAI) CO., LTD.",CHINA,world,Statement & Designation By Foreign Corporation,Active,2007,90067
BRAILLE JYMICO INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2007,91750
GRAVITY CONTROL LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2007,90292
TV SPORTS SHOP (INTERNATIONAL) LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90017
"AT PLASTICS INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS AT PLASTICS CANADA, INC.",CANADA,world,Statement & Designation By Foreign Corporation,Active,2007,90017
INSTANT ACCESS TECHNOLOGIES LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90046
PIN TJOE PROPERTIES LTD,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2007,91302
"ENTERPRISE CONSULTING GROUP, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Canceled,2007,90266
"ASAHI SPECTRA CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90010
WILKINSON ROSE INVESTMENTS INC.,BELIZE,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90071
ALEXANDER MCQUEEN TRADING LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Active,2007,90017
PYROTEK SPECIAL EFFECTS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2007,91350
"MAJOR, CO. LTD., WHICH WILL DO BUSINESS AS MANUFACTURER OF AMERICA AND JAPAN ORGANIZE RELATION, INC.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90502
OCEAN PARK SRL,ITALY,world,Statement & Designation By Foreign Corporation,Active,2007,90048
NORTH AMERICAN THOROUGHBRED HORSE COMPANY INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2007,90503
"GEOSPATIAL INFORMATION TECHNOLOGY CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,2007,90010
DAMCO A/S,DENMARK,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90017
SEGUNDA FASE CORP.,PUERTO RICO,world,Statement & Designation By Foreign Corporation,Active,2007,90017
"HIGHFIELD HOLDINGS, INC.",CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90017
SCAN TUBE & STEEL SERVICES LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90802
JEFFREY A. KAYE CORP.,ISRAEL,world,Statement & Designation By Foreign Corporation,Active,2007,90071
PREMIUM LOGISTICS INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS PREMIUM LOGISTICS SERVICES,GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2007,91381
YOSHINAKA CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90503
"I.C.O.N. EUROPE, S.L.",SPAIN,world,Statement & Designation By Foreign Corporation,Active,2007,91356
MEGA BUILDING SYSTEMS LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90017
360 SURVEILLANCE INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2004,90017
INTERLAW TECHNOLOGY GROUP INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2004,90071
TRANSMODAL LOGISTICS INTERNATIONAL INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90230
ARAMID ENTERTAINMENT FUND LIMITED,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2007,90067
OPEN EYE MEDIA LTD.,BELIZE,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90211
EDGE PROPERTIES INVESTMENT CORPORATION - OFF SHORE - S.A.L.,LEBANON,world,Statement & Designation By Foreign Corporation,Active,2007,91351
THE FOUNDRY VISIONMONGERS LTD.,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Active,2007,90017
CITIGROUP BUSINESS PROCESS SOLUTIONS PTE. LTD.,SINGAPORE,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90017
"RIVIERA PROPERTIES, LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS SANTABARBARA RIVIERA PROPERTIES, LTD.",CANADA,world,Statement & Designation By Foreign Corporation,Active,2007,90017
EMAIL SYSTEMS LTD.,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90017
DATASENSOR SPA,ITALY,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90017
CARD ONE PLUS LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90017
CAMELLIA CO. LTD.,JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90210
ADFECTO MERCANTILE CORPORATION,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90046
"PHARMACY RELIEF NETWORK USA, INC.",CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90017
EMPIRE DYNAMIC STRUCTURES LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2005,90017
DIGITAL PAYMENT TECHNOLOGIES CORP.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2008,90017
TCS E-SERVE INTERNATIONAL LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Active,2008,90017
"HARLOWGOLD, INCORPORATED LTD",UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90266
KINGFISHER AIRLINES LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90017
"TEIKOKU DATABANK, LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2008,91754
LANDPORT INC.,JAPAN,world,Statement & Designation By Foreign Corporation,Active,2008,90017
INTELLIGENT HOSPITAL SYSTEMS LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90266
RESIDENCE BUILDING MANAGEMENT CORP.,JAPAN,world,Statement & Designation By Foreign Corporation,Active,2008,90017
NTT WORLDWIDE TELECOMMUNICATIONS CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90017
ALL RUSSIA INSTITUTE OF LIGHT ALLOYS,RUSSIA,world,Statement & Designation By Foreign Corporation,Active,2008,90048
INTEL ELECTRONICA LTD.,ISRAEL,world,Statement & Designation By Foreign Corporation,Surrendered,2004,90017
DEQ SYSTEMS CORP.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2008,90017
EVER KEEN HOLDINGS LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90017
PANOSHAN MARKETING CORP.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90067
ROTREX A/S,DENMARK,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90017
"ASIAN MARKET RESOURCES CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,2008,90015
"C&A TECHNOLOGIES GROUP, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90043
RATTNER MACKENZIE (BERMUDA) LTD,BERMUDA,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90017
NEW HILLCREST INCORPORATED,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90025
SENKO (U.S.A.) INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS SENKO (U.S.) INC.,GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2008,90017
ASTON MARTIN LAGONDA LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Active,2008,90017
EPIPHOTONICS CORP.,JAPAN,world,Statement & Designation By Foreign Corporation,Active,2008,90017
"SANGWON HWASUNG, INC.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,2008,90017
KDN SPORTS JAPAN,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90064
BUDGET RENT-A-CAR OF B.C. LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2008,90017
"SANGWON TARPAULIN, INC.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,2008,90017
N. HARRIS COMPUTER CORPORATION,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90017
TELETECH KOREA INC.,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,2008,90017
US VENTURES GP LIMITED,JERSEY,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90017
DR. LISA COVENEY INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2008,90017
IDHASOFT LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90017
"HIM MONEGY, INC..",CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90017
A.R.& K. SOFTWARE DEVELOPERS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2008,91101
"EFACEC POWER TRANSFORMERS, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2013,90017
ZOOM AIRLINES LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90017
DEMDA MEXICO S.A. DE C.V.,MEXICO,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90010
SYBRON IMPLANT SOLUTIONS CORPORATION,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90017
BARACKAWEAR INC.,GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90014
155907 CANADA INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2008,90017
CJ CGV CO. LTD,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,2008,90067
GEOMAP GIS AMERICA INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2008,90017
ARPIX MEDIA INCORPORATED,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90291
"AKAISHI INC., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Active,2008,90247
"VIZEN TECHNOLOGY, INC.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,2008,92821
1211701 ONTARIO LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90017
DQ ENTERTAINMENT (INTERNATIONAL) PRIVATE LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Surrendered,2008,91436
"GREENSCAPES HOME & GARDEN PRODUCTS, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90017
SANTANDER SECURITIES CORPORATION,PUERTO RICO,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90017
TATA CONSULTANCY SERVICES LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Active,2004,90017
ABERDARE STAR CORP,VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90292
ECON NETWORK (PTY) LTD.,BOTSWANA,world,Statement & Designation By Foreign Corporation,Forfeited,2008,91342
"NORTHERN TRUST, NATIONAL ASSOCIATION",UNITED STATES,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90017
YAMAGIN TSUSHO COMPANY LIMITED,JAPAN,world,Statement & Designation By Foreign Corporation,Active,2008,90061
"YANGTZE RIVER EXPRESS AIRLINES CO., LTD.",CHINA,world,Statement & Designation By Foreign Corporation,Active,2008,90017
"MEGA INTERNATIONAL COMMERCIAL BANK CO., LTD.",TAIWAN,world,Statement & Designation By Foreign Corporation,Active,2006,90071
"TRIAL COMPANY, INC.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90017
RETI TELEVISIVE ITALIANE S.P.A.,ITALY,world,Statement & Designation By Foreign Corporation,Surrendered,2003,90017
"AEROVIAS DE MEXICO, S.A. DE C.V.",MEXICO,world,Statement & Designation By Foreign Corporation,Active,1992,90045
HISTOSTEM INC.,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,2008,91436
"TSUCHIYA GUMI CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90017
EFOCUS TECHNOLOGIES INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90807
CANADIAN GLOBAL MEDIA INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90265
TAE HYUN KIM CONFECCOES - ME,BRAZIL,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90020
"AMYK INTERNATIONAL, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2008,90017
RIKEN CORUNDUM COMPANY LIMITED,JAPAN,world,Statement & Designation By Foreign Corporation,Active,2008,90502
"HILLCREST INVESTMENTS, LTD. WHICH WILL DO BUSINESS IN THE STATE OF CALIFORNIA AS US HILLCREST INVESTMENTS LTD.",CANADA,world,Statement & Designation By Foreign Corporation,Active,2008,90017
"FOR-SIDE.COM CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90017
DITCHA IMPORT EXPORT & DEVELOPMENT NORWAY AS,NORWAY,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90044
PREMIUM CARS WHOLESALE LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2008,91405
"D.A.G INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS DIGITAL ARTIST GUILD, INC.",JAPAN,world,Statement & Designation By Foreign Corporation,Active,2007,90230
CARBONETWORKS CORPORATION,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90017
"FILM COOK PLUS CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,2008,90211
DYNAMIC STRUCTURES LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2009,90017
BAGNOLI ORIGINAL ORGANIC MOZZARELLA S.R.L.,ITALY,world,Statement & Designation By Foreign Corporation,Active,2008,90250
"ABRAMS POWER, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2008,90017
EMIRATES WHICH WILL DO BUSINESS IN CALIFORNIA AS EMIRATES AIRLINE,UNITED ARAB EMIRATES,world,Statement & Designation By Foreign Corporation,Active,2008,90017
"KING OF DA SOUTH, INCORPORATED",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2008,91364
CONCISE APPAREL LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90017
"SCHOOL BELL TUTORING ACADEMY, INCOPORATED",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90017
STAR INTERNATIONAL PACIFIC LTD,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,2008,91006
"BODY CARE DESIGN & TRADING CO., LIMITED",HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,2008,91745
COSMO INVESTMENT S.A. DE C.V.,MEXICO,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90017
LIMITED LIABILITY COMPANY ''YANDEX'' DOING BUSINESS IN CALIFORNIA AS YANDEX LABS,RUSSIA,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90017
N.I. TEIJIN SHOJI (HONG KONG) LIMITED WHICH WILL DO BUSINESS IN CALIFORNIA AS CALIFORNIA N.I. TEIJIN SHOJI (HONG KONG) LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90017
"WINDY DREAM, INC",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2005,91748
"TOOL CORPORATION WHICH WILL DO BUSINESS IN CALIFORNIA AS TOOL INTERNATIONAL, INC.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90014
EQ3 WORLD LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90017
ARTEMIS CORPORATION WHICH WILL DO BUSINESS IN CALIFORNIA AS ARTEMIS AMERICA CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90017
DRC PACIFIC INC.,GUAM,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90017
PERLAST LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90017
OJI HOLDINGS CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90502
TRANSCANADA ENERGY SALES LTD,CANADA,world,Statement & Designation By Foreign Corporation,Active,2008,90017
GIANT FORTUNE INVESTMENT MANAGEMENT LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90024
SUNG KWANG MEDICAL FOUNDATION,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Active,2008,90017
ARAMID ENTERTAINMENT MASTER FUND LIMITED,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90067
ARAMID ENTERTAINMENT MASTER FUND (II) LIMITED,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90067
"PEDIATRIC THERAPY PARTNERS, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2008,91506
REDES MODERNAS DE LA FRONTERA SA DE CV,MEXICO,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90017
"JIJI PRESS, LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Active,2008,90017
EQUINOX GLOBAL SERVICES LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90703
LABORATOIRES C.O.P. INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90040
"GENEROUS ENTERPRISE CO., LTD., DOING BUSINESS IN CALIFORNIA AS GENEROUS ENTERPRISE INTERNATIONAL CO., INC.",BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,2009,91801
COMPUTERIZED CLEAN PRINT INC.,PHILIPPINES,world,Statement & Designation By Foreign Corporation,Forfeited,2008,90807
PATO CORP.,TURKS AND CAICOS ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2009,91436
"YUSHI SEIHIN CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Active,2009,90014
"MAGIC TRANSPORT, INC. ""WHICH WILL DO BUSINESS INC CALIFORNIA AS PUERTO RICO MAGIC TRANSPORT , INC.""",PUERTO RICO,world,Statement & Designation By Foreign Corporation,Active,2007,90063
"MULTIWAVE PHOTONICS - TECHNOLOGIAS OPTICAS E ELECTRONICAS,, S.A.",PORTUGAL,world,Statement & Designation By Foreign Corporation,Surrendered,2009,90017
ADEPT MANAGEMENT LIMITED WHICH WILL DO BUSINESS IN CALIFORNIA AS AML TECHNOLOGIES,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Active,2009,90017
"LBA NRC IV CORP, INC.",CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,2009,90017
SEQUOIA CAPITAL MAURITIUS,MAURITIUS,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90017
SEQUOIA CAPITAL MAURITIUS INVESTMENTS,MAURITIUS,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90017
LE PETIT POUSSIN MAROC S.A.,MOROCCO,world,Statement & Designation By Foreign Corporation,Forfeited,2009,90017
REAL & GENERAL INVESTMENTS LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2009,91436
